"year","epa_id","Project","analyte_group","analyte_name_deq","poc","wildfire_impact","site_name","start_date","end_date","parameter_epa","cas_num","n_submitted","n_void","n_obs","n_below_mdl","min_val","mean_val","max_val","sd_val","q10","q50","q90","q95","unts","min_val_ug_m3","mean_val_ug_m3","max_val_ug_m3","mol_wght_g_mol","pah_tox_eq_factor","oregon_abc","hr24_rbc_cao","mean_pm25","mdl_min","mdl_mean","mdl_max","quarter_mean_val","quarter_mean_val_ug_m3","nobs_q1","nobs_q2","nobs_q3","nobs_q4","km_mean_ug_m3","conc_benchmark_mean","conc_benchmark_qmean","conc_benchmark_km_mean"
"2021","410292129","Medford Welch and Jackson","VOCs","2-Hexanone","7","wildfire","Medford - Welch & Jackson",2021-08-14,2021-09-01,"2-Hexanone","591-78-6",3,0,3,2,0.02,0.064,0.152,0.0762102355330306,0.02,0.02,0.1256,0.1388,"Parts per billion",0.081881600878209,0.262021122810269,0.622300166674388,100.1600037,NA,NA,NA,79.6027777777777,0.04,0.04,0.04,0.064,0.262021122810269,NA,NA,3,NA,0.622300166674388,NA,NA,NA
"2021","410292129","Medford Welch and Jackson","VOCs","4-Ethyltoluene","7","none","Medford - Welch & Jackson",2021-06-09,2021-12-12,"4-Ethyltoluene","622-96-8",25,0,25,9,0.015,0.036836,0.0914,0.0198008602506726,0.015,0.04,0.0545,0.05942,"Parts per billion",0.0736983412151752,0.18098347313348,0.449068559137801,120.1999969,NA,NA,NA,9.75108695652174,0.03,0.03,0.03,0.0355281481481481,0.174557705664368,NA,6,10,9,0.2145899167276,NA,NA,NA
"2021","410292129","Medford Welch and Jackson","VOCs","4-Ethyltoluene","7","wildfire","Medford - Welch & Jackson",2021-08-14,2021-09-01,"4-Ethyltoluene","622-96-8",3,0,3,0,0.033,0.0606666666666667,0.106,0.0395769293065207,0.035,0.043,0.0934,0.0997,"Parts per billion",0.162136350673386,0.298068846692487,0.520801611253905,120.1999969,NA,NA,NA,79.6027777777777,0.03,0.03,0.03,0.0606666666666667,0.298068846692487,NA,NA,3,NA,0.298068846692487,NA,NA,NA
"2021","410292129","Medford Welch and Jackson","VOCs","4-Methyl-2-pentanone (MIBK)","7","none","Medford - Welch & Jackson",2021-06-09,2021-12-12,"4-Methyl-2-pentanone (MIBK)","108-10-1",25,0,25,14,0.015,0.047248,0.449,0.0863923517062323,0.015,0.015,0.0623,0.0894199999999999,"Parts per billion",0.0614112006586567,0.193437093914681,1.83824193971579,100.1600037,NA,NA,NA,9.75108695652174,0.03,0.03,0.03,0.0439762962962963,0.18004247707176,NA,6,10,9,0.239978595853855,NA,NA,NA
"2021","410292129","Medford Welch and Jackson","VOCs","4-Methyl-2-pentanone (MIBK)","7","wildfire","Medford - Welch & Jackson",2021-08-14,2021-09-01,"4-Methyl-2-pentanone (MIBK)","108-10-1",3,0,3,1,0.015,0.0393333333333333,0.0651,0.025080736299665,0.01958,0.0379,0.05966,0.06238,"Parts per billion",0.0614112006586567,0.161033815060478,0.26652461085857,100.1600037,NA,NA,NA,79.6027777777777,0.03,0.03,0.03,0.0393333333333333,0.161033815060478,NA,NA,3,NA,0.192285292728994,NA,NA,NA
"2021","410292129","Medford Welch and Jackson","VOCs","Acetone","7","none","Medford - Welch & Jackson",2021-06-09,2021-12-12,"Acetone","67-64-1",25,0,25,0,2.04,7.0084,15.6,3.96736654890033,2.74,6.54,12.8,13.88,"Parts per billion",4.84296448555453,16.6379570100786,37.0344343012994,58.07899857,NA,NA,"62000",9.75108695652174,0.34,1.2104,1.7,6.84288888888889,16.2450332683748,NA,6,10,9,16.6379570100786,NA,NA,NA
"2021","410292129","Medford Welch and Jackson","VOCs","Acetone","7","wildfire","Medford - Welch & Jackson",2021-08-14,2021-09-01,"Acetone","67-64-1",3,0,3,0,5.68,32.9466666666667,86.9,46.725857224168,5.796,6.26,70.772,78.836,"Parts per billion",13.484332489191,78.2154591098382,206.300791075828,58.07899857,NA,NA,"62000",79.6027777777777,1.7,6.8,17,32.9466666666667,78.2154591098382,NA,NA,3,NA,78.2154591098382,NA,NA,NA
"2021","410292129","Medford Welch and Jackson","VOCs","Acetonitrile","7","none","Medford - Welch & Jackson",2021-06-09,2021-12-12,"Acetonitrile","75-05-8",25,0,25,0,0.113,0.26156,0.715,0.131011793362277,0.1668,0.225,0.3564,0.507599999999999,"Parts per billion",0.189615895524187,0.438902067551384,1.19978199380348,41.05199814,NA,NA,NA,9.75108695652174,0.04,0.04,0.04,0.250459259259259,0.420274838378486,NA,6,10,9,0.438902067551384,NA,NA,NA
"2021","410292129","Medford Welch and Jackson","VOCs","Acetonitrile","7","wildfire","Medford - Welch & Jackson",2021-08-14,2021-09-01,"Acetonitrile","75-05-8",3,0,3,0,0.429,1.127,2.15,0.905361253864997,0.5036,0.802,1.8804,2.0152,"Parts per billion",0.71986919628209,1.89112490491822,3.6077360652832,41.05199814,NA,NA,NA,79.6027777777777,0.04,0.04,0.04,1.127,1.89112490491822,NA,NA,3,NA,1.89112490491822,NA,NA,NA
"2021","410292129","Medford Welch and Jackson","VOCs","Acrolein","7","none","Medford - Welch & Jackson",2021-06-09,2021-12-12,"Acrolein","107-02-8",25,0,25,0,0.0676,0.1562,0.309,0.0633466126429293,0.0748,0.165,0.2096,0.2716,"Parts per billion",0.154911987164725,0.357947520638019,0.708103609968937,56.06299973,NA,0.35,"6.9",9.75108695652174,0.039,0.039,0.039,0.149999259259259,0.343737919010188,NA,6,10,9,0.357947520638019,1.02270720182291,0.982108340029108,1.02270720182291
"2021","410292129","Medford Welch and Jackson","VOCs","Acrolein","7","wildfire","Medford - Welch & Jackson",2021-08-14,2021-09-01,"Acrolein","107-02-8",3,0,3,0,0.361,0.807,1.47,0.585480144838405,0.4068,0.59,1.294,1.382,"Parts per billion",0.827266677018726,1.84931913671499,3.3686482415998,56.06299973,NA,0.35,"6.9",79.6027777777777,0.039,0.039,0.039,0.807,1.84931913671499,NA,NA,3,NA,1.84931913671499,5.28376896204283,5.28376896204283,5.28376896204283
"2021","410292129","Medford Welch and Jackson","VOCs","Acrylonitrile","7","none","Medford - Welch & Jackson",2021-06-09,2021-12-12,"Acrylonitrile","107-13-1",25,0,25,25,0.02,0.02,0.02,0,0.02,0.02,0.02,0.02,"Parts per billion",0.0433794249679363,0.0433794249679363,0.0433794249679363,53.06299973,NA,0.01,"220",9.75108695652174,0.04,0.04,0.04,0.02,0.0433794249679363,NA,6,10,9,0,4.33794249679363,4.33794249679363,0
"2021","410292129","Medford Welch and Jackson","VOCs","Acrylonitrile","7","wildfire","Medford - Welch & Jackson",2021-08-14,2021-09-01,"Acrylonitrile","107-13-1",3,0,3,1,0.02,0.0682,0.128,0.0549264963382883,0.02732,0.0566,0.11372,0.12086,"Parts per billion",0.0433794249679363,0.147923839140663,0.277628319794792,53.06299973,NA,0.01,"220",79.6027777777777,0.04,0.04,0.04,0.0682,0.147923839140663,NA,NA,3,NA,0.174385288371104,14.7923839140663,14.7923839140663,17.4385288371104
"2021","410292129","Medford Welch and Jackson","VOCs","Benzene","7","none","Medford - Welch & Jackson",2021-06-09,2021-12-12,"Benzene","71-43-2",25,0,25,0,0.0721,0.252044,0.967,0.199138584659026,0.07774,0.198,0.4762,0.547,"Parts per billion",0.230199249481793,0.804720383306365,3.0874157316074,78.11000061,NA,0.13,"29",9.75108695652174,0.03,0.03,0.03,0.237673703703704,0.758839226271159,NA,6,10,9,0.804720383306365,6.19015679466435,5.83722481747045,6.19015679466435
"2021","410292129","Medford Welch and Jackson","VOCs","Benzene","7","wildfire","Medford - Welch & Jackson",2021-08-14,2021-09-01,"Benzene","71-43-2",3,0,3,0,0.452,1.12966666666667,2.06,0.833244461927791,0.537,0.877,1.8234,1.9417,"Parts per billion",1.44313537816602,3.60677418628662,6.5771214137655,78.11000061,NA,0.13,"29",79.6027777777777,0.03,0.03,0.03,1.12966666666667,3.60677418628662,NA,NA,3,NA,3.60677418628662,27.7444168175893,27.7444168175893,27.7444168175894
"2021","410292129","Medford Welch and Jackson","VOCs","Benzyl chloride","7","none","Medford - Welch & Jackson",2021-06-09,2021-12-12,"Benzyl chloride","100-44-7",25,0,25,25,0.025,0.025,0.025,0,0.025,0.025,0.025,0.025,"Parts per billion",0.129360412955568,0.129360412955568,0.129360412955568,126.5899963,NA,NA,"240",9.75108695652174,0.05,0.05,0.05,0.025,0.129360412955568,NA,6,10,9,0,NA,NA,NA
"2021","410292129","Medford Welch and Jackson","VOCs","Benzyl chloride","7","wildfire","Medford - Welch & Jackson",2021-08-14,2021-09-01,"Benzyl chloride","100-44-7",3,0,3,3,0.025,0.025,0.025,0,0.025,0.025,0.025,0.025,"Parts per billion",0.129360412955568,0.129360412955568,0.129360412955568,126.5899963,NA,NA,"240",79.6027777777777,0.05,0.05,0.05,0.025,0.129360412955568,NA,NA,3,NA,0,NA,NA,NA
"2021","410292129","Medford Welch and Jackson","VOCs","Bromodichloromethane","7","none","Medford - Welch & Jackson",2021-06-09,2021-12-12,"Bromodichloromethane","75-27-4",25,0,25,25,0.005,0.005,0.005,0,0.005,0.005,0.005,0.005,"Parts per billion",0.0334830828766829,0.0334830828766829,0.0334830828766829,163.8300018,NA,NA,NA,9.75108695652174,0.01,0.01,0.01,0.005,0.0334830828766829,NA,6,10,9,0,NA,NA,NA
"2021","410292129","Medford Welch and Jackson","VOCs","Bromodichloromethane","7","wildfire","Medford - Welch & Jackson",2021-08-14,2021-09-01,"Bromodichloromethane","75-27-4",3,0,3,3,0.005,0.005,0.005,0,0.005,0.005,0.005,0.005,"Parts per billion",0.0334830828766829,0.0334830828766829,0.0334830828766829,163.8300018,NA,NA,NA,79.6027777777777,0.01,0.01,0.01,0.005,0.0334830828766829,NA,NA,3,NA,0,NA,NA,NA
"2021","410292129","Medford Welch and Jackson","VOCs","Bromoform","7","none","Medford - Welch & Jackson",2021-06-09,2021-12-12,"Bromoform","75-25-2",25,0,25,25,0.02,0.02,0.02,0,0.02,0.02,0.02,0.02,"Parts per billion",0.206625138353178,0.206625138353178,0.206625138353178,252.75,NA,NA,NA,9.75108695652174,0.04,0.04,0.04,0.02,0.206625138353178,NA,6,10,9,0,NA,NA,NA
"2021","410292129","Medford Welch and Jackson","VOCs","Bromoform","7","wildfire","Medford - Welch & Jackson",2021-08-14,2021-09-01,"Bromoform","75-25-2",3,0,3,3,0.02,0.02,0.02,0,0.02,0.02,0.02,0.02,"Parts per billion",0.206625138353178,0.206625138353178,0.206625138353178,252.75,NA,NA,NA,79.6027777777777,0.04,0.04,0.04,0.02,0.206625138353178,NA,NA,3,NA,0,NA,NA,NA
"2021","410292129","Medford Welch and Jackson","VOCs","Bromomethane","7","none","Medford - Welch & Jackson",2021-06-09,2021-12-12,"Bromomethane","74-83-9",25,0,25,4,0.005,0.010984,0.0196,0.0033331266602596,0.005,0.0112,0.01436,0.01472,"Parts per billion",0.0194033478020984,0.0426252744516499,0.0760611233842259,94.93900299,NA,NA,"3900",9.75108695652174,0.01,0.01,0.01,0.0108285185185185,0.0420219021992557,NA,6,10,9,0.045853991525919,NA,NA,NA
"2021","410292129","Medford Welch and Jackson","VOCs","Bromomethane","7","wildfire","Medford - Welch & Jackson",2021-08-14,2021-09-01,"Bromomethane","74-83-9",3,0,3,0,0.0119,0.0141333333333333,0.0168,0.00247857485933617,0.01226,0.0137,0.01618,0.01649,"Parts per billion",0.0461799677689943,0.0548467964539316,0.0651952486150508,94.93900299,NA,NA,"3900",79.6027777777777,0.01,0.01,0.01,0.0141333333333333,0.0548467964539316,NA,NA,3,NA,0.0548467964539316,NA,NA,NA
"2021","410292129","Medford Welch and Jackson","VOCs","Carbon disulfide","7","none","Medford - Welch & Jackson",2021-06-09,2021-12-12,"Carbon disulfide","75-15-0",25,0,25,25,0.15,0.15,0.15,0,0.15,0.15,0.15,0.15,"Parts per billion",0.466856303936297,0.466856303936297,0.466856303936297,76.14299774,NA,NA,"6200",9.75108695652174,0.3,0.3,0.3,0.15,0.466856303936297,NA,6,10,9,0,NA,NA,NA
"2021","410292129","Medford Welch and Jackson","VOCs","Carbon disulfide","7","wildfire","Medford - Welch & Jackson",2021-08-14,2021-09-01,"Carbon disulfide","75-15-0",3,0,3,3,0.15,0.15,0.15,0,0.15,0.15,0.15,0.15,"Parts per billion",0.466856303936297,0.466856303936297,0.466856303936297,76.14299774,NA,NA,"6200",79.6027777777777,0.3,0.3,0.3,0.15,0.466856303936297,NA,NA,3,NA,0,NA,NA,NA
"2021","410292129","Medford Welch and Jackson","VOCs","Carbon tetrachloride","7","none","Medford - Welch & Jackson",2021-06-09,2021-12-12,"Carbon tetrachloride","56-23-5",25,0,25,0,0.0712,0.095864,0.113,0.0105242925336259,0.08452,0.0961,0.108,0.1112,"Parts per billion",0.447666729305098,0.602740496321685,0.710482309149946,153.8200073,NA,0.2,"1900",9.75108695652174,0.01,0.01,0.01,0.0964066666666667,0.606152488060021,NA,6,10,9,0.602740496321685,3.01370248160842,3.03076244030011,3.01370248160842
"2021","410292129","Medford Welch and Jackson","VOCs","Carbon tetrachloride","7","wildfire","Medford - Welch & Jackson",2021-08-14,2021-09-01,"Carbon tetrachloride","56-23-5",3,0,3,0,0.0984,0.105466666666667,0.115,0.00857049201232539,0.09932,0.103,0.1126,0.1138,"Parts per billion",0.618685479826147,0.663116821873283,0.723057217276493,153.8200073,NA,0.2,"1900",79.6027777777777,0.01,0.01,0.01,0.105466666666667,0.663116821873283,NA,NA,3,NA,0.663116821873283,3.31558410936641,3.31558410936641,3.31558410936641
"2021","410292129","Medford Welch and Jackson","VOCs","Chlorobenzene","7","none","Medford - Welch & Jackson",2021-06-09,2021-12-12,"Chlorobenzene","108-90-7",25,0,25,25,0.005,0.005,0.005,0,0.005,0.005,0.005,0.005,"Parts per billion",0.0230046736667986,0.0230046736667986,0.0230046736667986,112.5599976,NA,NA,NA,9.75108695652174,0.01,0.01,0.01,0.005,0.0230046736667986,NA,6,10,9,0,NA,NA,NA
"2021","410292129","Medford Welch and Jackson","VOCs","Chlorobenzene","7","wildfire","Medford - Welch & Jackson",2021-08-14,2021-09-01,"Chlorobenzene","108-90-7",3,0,3,3,0.005,0.005,0.005,0,0.005,0.005,0.005,0.005,"Parts per billion",0.0230046736667986,0.0230046736667986,0.0230046736667986,112.5599976,NA,NA,NA,79.6027777777777,0.01,0.01,0.01,0.005,0.0230046736667986,NA,NA,3,NA,0,NA,NA,NA
"2021","410292129","Medford Welch and Jackson","VOCs","Chloroethane","7","none","Medford - Welch & Jackson",2021-06-09,2021-12-12,"Chloroethane","75-00-3",25,0,25,25,0.005,0.005,0.005,0,0.005,0.005,0.005,0.005,"Parts per billion",0.0131851772139658,0.0131851772139658,0.0131851772139658,64.51399994,NA,NA,"40000",9.75108695652174,0.01,0.01,0.01,0.005,0.0131851772139658,NA,6,10,9,0,NA,NA,NA
"2021","410292129","Medford Welch and Jackson","VOCs","Chloroethane","7","wildfire","Medford - Welch & Jackson",2021-08-14,2021-09-01,"Chloroethane","75-00-3",3,0,3,3,0.005,0.005,0.005,0,0.005,0.005,0.005,0.005,"Parts per billion",0.0131851772139658,0.0131851772139658,0.0131851772139658,64.51399994,NA,NA,"40000",79.6027777777777,0.01,0.01,0.01,0.005,0.0131851772139658,NA,NA,3,NA,0,NA,NA,NA
"2021","410292129","Medford Welch and Jackson","VOCs","Chloroform","7","none","Medford - Welch & Jackson",2021-06-09,2021-12-12,"Chloroform","67-66-3",25,0,25,0,0.0176,0.024616,0.0368,0.00538157969373306,0.0191,0.0228,0.03144,0.03368,"Parts per billion",0.0858828068987884,0.120118816739805,0.179573141697467,119.3799973,NA,300,"490",9.75108695652174,0.005,0.005,0.005,0.0242918518518519,0.118537069420828,NA,6,10,9,0.120118816739805,0.000400396055799351,0.000395123564736092,0.000400396055799351
"2021","410292129","Medford Welch and Jackson","VOCs","Chloroform","7","wildfire","Medford - Welch & Jackson",2021-08-14,2021-09-01,"Chloroform","67-66-3",3,0,3,0,0.0298,0.0394,0.055,0.0136293800299207,0.03052,0.0334,0.05068,0.05284,"Parts per billion",0.145415207135449,0.192260374534788,0.268383771558714,119.3799973,NA,300,"490",79.6027777777777,0.005,0.005,0.005,0.0394,0.192260374534788,NA,NA,3,NA,0.192260374534788,0.000640867915115959,0.000640867915115959,0.000640867915115959
"2021","410292129","Medford Welch and Jackson","VOCs","Chloromethane","7","none","Medford - Welch & Jackson",2021-06-09,2021-12-12,"Chloromethane","74-87-3",25,0,25,0,0.569,0.669,0.779,0.057342538020798,0.5962,0.671,0.7344,0.7416,"Parts per billion",1.17423176543063,1.38059938677169,1.60760377024686,50.48699951,NA,NA,"1000",9.75108695652174,0.02,0.02,0.02,0.673511111111111,1.38990885946774,NA,6,10,9,1.38059938677169,NA,NA,NA
"2021","410292129","Medford Welch and Jackson","VOCs","Chloromethane","7","wildfire","Medford - Welch & Jackson",2021-08-14,2021-09-01,"Chloromethane","74-87-3",3,0,3,0,0.565,0.720666666666667,0.897,0.166962071541214,0.592,0.7,0.8576,0.8773,"Parts per billion",1.16597706057699,1.4872226577979,1.85111756342931,50.48699951,NA,NA,"1000",79.6027777777777,0.02,0.02,0.02,0.720666666666667,1.4872226577979,NA,NA,3,NA,1.4872226577979,NA,NA,NA
"2021","410292129","Medford Welch and Jackson","VOCs","cis-1,2-Dichloroethene","7","none","Medford - Welch & Jackson",2021-06-09,2021-12-12,"cis-1,2-Dichloroethene","156-59-2",25,0,25,25,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0.0025,"Parts per billion",0.00990615302478853,0.00990615302478853,0.00990615302478853,96.94000244,NA,NA,NA,9.75108695652174,0.005,0.005,0.005,0.0025,0.00990615302478853,NA,6,10,9,0,NA,NA,NA
"2021","410292129","Medford Welch and Jackson","VOCs","cis-1,2-Dichloroethene","7","wildfire","Medford - Welch & Jackson",2021-08-14,2021-09-01,"cis-1,2-Dichloroethene","156-59-2",3,0,3,3,0.0025,0.0025,0.0025,0,0.0025,0.0025,0.0025,0.0025,"Parts per billion",0.00990615302478853,0.00990615302478853,0.00990615302478853,96.94000244,NA,NA,NA,79.6027777777777,0.005,0.005,0.005,0.0025,0.00990615302478853,NA,NA,3,NA,0,NA,NA,NA
"2021","410292129","Medford Welch and Jackson","VOCs","cis-1,3-Dichloropropene","7","none","Medford - Welch & Jackson",2021-06-09,2021-12-12,"cis-1,3-Dichloropropene","10061-01-5",25,0,25,25,0.005,0.005,0.005,0,0.005,0.005,0.005,0.005,"Parts per billion",0.0226797149861546,0.0226797149861546,0.0226797149861546,110.9700012,NA,NA,NA,9.75108695652174,0.01,0.01,0.01,0.005,0.0226797149861546,NA,6,10,9,0,NA,NA,NA
"2021","410292129","Medford Welch and Jackson","VOCs","cis-1,3-Dichloropropene","7","wildfire","Medford - Welch & Jackson",2021-08-14,2021-09-01,"cis-1,3-Dichloropropene","10061-01-5",3,0,3,3,0.005,0.005,0.005,0,0.005,0.005,0.005,0.005,"Parts per billion",0.0226797149861546,0.0226797149861546,0.0226797149861546,110.9700012,NA,NA,NA,79.6027777777777,0.01,0.01,0.01,0.005,0.0226797149861546,NA,NA,3,NA,0,NA,NA,NA
"2021","410292129","Medford Welch and Jackson","VOCs","Cyclohexane","7","none","Medford - Welch & Jackson",2021-06-09,2021-12-12,"Cyclohexane","110-82-7",25,0,25,0,0.0306,0.102652,0.326,0.0590113627476381,0.05258,0.0946,0.1422,0.167,"Parts per billion",0.105266254291113,0.353130442336317,1.12146401630401,84.16000366,NA,NA,NA,9.75108695652174,0.01,0.01,0.01,0.100681851851852,0.346352987566574,NA,6,10,9,0.353130442336317,NA,NA,NA
"2021","410292129","Medford Welch and Jackson","VOCs","Cyclohexane","7","wildfire","Medford - Welch & Jackson",2021-08-14,2021-09-01,"Cyclohexane","110-82-7",3,0,3,0,0.107,0.205666666666667,0.383,0.153900400692569,0.111,0.127,0.3318,0.3574,"Parts per billion",0.36808788265193,0.707508484723492,1.31754821547373,84.16000366,NA,NA,NA,79.6027777777777,0.01,0.01,0.01,0.205666666666667,0.707508484723492,NA,NA,3,NA,0.707508484723492,NA,NA,NA
"2021","410292129","Medford Welch and Jackson","VOCs","Dibromochloromethane","7","none","Medford - Welch & Jackson",2021-06-09,2021-12-12,"Dibromochloromethane","124-48-1",25,0,25,25,0.015,0.015,0.015,0,0.015,0.015,0.015,0.015,"Parts per billion",0.127702918600148,0.127702918600148,0.127702918600148,208.2799988,NA,NA,NA,9.75108695652174,0.03,0.03,0.03,0.015,0.127702918600148,NA,6,10,9,0,NA,NA,NA
"2021","410292129","Medford Welch and Jackson","VOCs","Dibromochloromethane","7","wildfire","Medford - Welch & Jackson",2021-08-14,2021-09-01,"Dibromochloromethane","124-48-1",3,0,3,3,0.015,0.015,0.015,0,0.015,0.015,0.015,0.015,"Parts per billion",0.127702918600148,0.127702918600148,0.127702918600148,208.2799988,NA,NA,NA,79.6027777777777,0.03,0.03,0.03,0.015,0.127702918600148,NA,NA,3,NA,0,NA,NA,NA
"2021","410292129","Medford Welch and Jackson","VOCs","Dichlorodifluoromethane (Freon 12)","7","none","Medford - Welch & Jackson",2021-06-09,2021-12-12,"Dichlorodifluoromethane (Freon 12)","75-71-8",25,0,25,0,0.401,0.516,0.654,0.0735170048356161,0.4304,0.525,0.6028,0.6076,"Parts per billion",1.98184006792504,2.55019819214295,3.23222794120444,120.9100037,NA,NA,NA,9.75108695652174,0.005,0.005,0.005,0.521733333333333,2.5785337276112,NA,6,10,9,2.55019819214295,NA,NA,NA
"2021","410292129","Medford Welch and Jackson","VOCs","Dichlorodifluoromethane (Freon 12)","7","wildfire","Medford - Welch & Jackson",2021-08-14,2021-09-01,"Dichlorodifluoromethane (Freon 12)","75-71-8",3,0,3,0,0.513,0.550333333333333,0.623,0.0629391240273753,0.5134,0.515,0.6014,0.6122,"Parts per billion",2.5353714584677,2.71988192198192,3.07901835989352,120.9100037,NA,NA,NA,79.6027777777777,0.005,0.005,0.005,0.550333333333333,2.71988192198192,NA,NA,3,NA,2.71988192198192,NA,NA,NA
"2021","410292129","Medford Welch and Jackson","VOCs","Dichlorotetrafluoroethane (Freon 114)","7","none","Medford - Welch & Jackson",2021-06-09,2021-12-12,"Dichlorotetrafluoroethane (Freon 114)","76-14-2",25,0,25,0,0.0188,0.021936,0.0261,0.00179927763282935,0.02024,0.0217,0.02406,0.0249,"Parts per billion",0.131344752438678,0.15325417497313,0.182345640353697,170.9199982,NA,NA,NA,9.75108695652174,0.01,0.01,0.01,0.0219911111111111,0.153639204507466,NA,6,10,9,0.15325417497313,NA,NA,NA
"2021","410292129","Medford Welch and Jackson","VOCs","Dichlorotetrafluoroethane (Freon 114)","7","wildfire","Medford - Welch & Jackson",2021-08-14,2021-09-01,"Dichlorotetrafluoroethane (Freon 114)","76-14-2",3,0,3,0,0.0202,0.021,0.0216,0.000721110255092799,0.0204,0.0212,0.02152,0.02156,"Parts per billion",0.141125744641559,0.146714883043204,0.150906736844439,170.9199982,NA,NA,NA,79.6027777777777,0.01,0.01,0.01,0.021,0.146714883043204,NA,NA,3,NA,0.146714883043204,NA,NA,NA
"2021","410292129","Medford Welch and Jackson","VOCs","Ethylbenzene","7","none","Medford - Welch & Jackson",2021-06-09,2021-12-12,"Ethylbenzene","100-41-4",25,0,25,0,0.0327,0.088896,0.265,0.0493671911968533,0.0339,0.0887,0.1288,0.1388,"Parts per billion",0.141909529484062,0.385785612630434,1.15003135514607,106.1699982,NA,0.4,"22000",9.75108695652174,0.03,0.03,0.03,0.0845966666666667,0.36712761965097,NA,6,10,9,0.385785612630434,0.964464031576086,0.917819049127425,0.964464031576086
"2021","410292129","Medford Welch and Jackson","VOCs","Ethylbenzene","7","wildfire","Medford - Welch & Jackson",2021-08-14,2021-09-01,"Ethylbenzene","100-41-4",3,0,3,0,0.108,0.199333333333333,0.324,0.111791472543005,0.1196,0.166,0.2924,0.3082,"Parts per billion",0.468692023984059,0.865055031921195,1.40607607195218,106.1699982,NA,0.4,"22000",79.6027777777777,0.03,0.03,0.03,0.199333333333333,0.865055031921195,NA,NA,3,NA,0.865055031921195,2.16263757980299,2.16263757980299,2.16263757980299
"2021","410292129","Medford Welch and Jackson","VOCs","Hexachloro-1,3-butadiene","7","none","Medford - Welch & Jackson",2021-06-09,2021-12-12,"Hexachloro-1,3-butadiene","87-68-3",25,0,25,25,0.02,0.02,0.02,0,0.02,0.02,0.02,0.02,"Parts per billion",0.213173385170726,0.213173385170726,0.213173385170726,260.7600098,NA,NA,NA,9.75108695652174,0.04,0.04,0.04,0.02,0.213173385170726,NA,6,10,9,0,NA,NA,NA
"2021","410292129","Medford Welch and Jackson","VOCs","Hexachloro-1,3-butadiene","7","wildfire","Medford - Welch & Jackson",2021-08-14,2021-09-01,"Hexachloro-1,3-butadiene","87-68-3",3,0,3,3,0.02,0.02,0.02,0,0.02,0.02,0.02,0.02,"Parts per billion",0.213173385170726,0.213173385170726,0.213173385170726,260.7600098,NA,NA,NA,79.6027777777777,0.04,0.04,0.04,0.02,0.213173385170726,NA,NA,3,NA,0,NA,NA,NA
"2021","410292129","Medford Welch and Jackson","VOCs","Isopropanol","7","none","Medford - Welch & Jackson",2021-06-09,2021-12-12,"Isopropanol","67-63-0",25,0,25,0,3.65,5.9612,18.8,2.98441412452539,3.89,5.06,7.784,7.868,"Parts per billion",8.96663151749689,14.6443517266034,46.1842938435456,60.09999847,NA,NA,"3200",9.75108695652174,0.15,0.582,0.75,5.90951851851852,14.5173904113369,NA,6,10,9,14.6443517266034,NA,NA,NA
"2021","410292129","Medford Welch and Jackson","VOCs","Isopropanol","7","wildfire","Medford - Welch & Jackson",2021-08-14,2021-09-01,"Isopropanol","67-63-0",3,0,3,0,6.23,8.12666666666667,11.5,2.92893040773135,6.314,6.65,10.53,11.015,"Parts per billion",15.3046888641111,19.9640617713766,28.2510308085519,60.09999847,NA,NA,"3200",79.6027777777777,0.75,0.75,0.75,8.12666666666667,19.9640617713766,NA,NA,3,NA,19.9640617713766,NA,NA,NA
"2021","410292129","Medford Welch and Jackson","VOCs","Methyl tert-butyl ether (MTBE)","7","none","Medford - Welch & Jackson",2021-06-09,2021-12-12,"Methyl tert-butyl ether (MTBE)","1634-04-4",25,0,25,25,0.02,0.02,0.02,0,0.02,0.02,0.02,0.02,"Parts per billion",0.0720633284350904,0.0720633284350904,0.0720633284350904,88.15000153,NA,NA,"8000",9.75108695652174,0.04,0.04,0.04,0.02,0.0720633284350904,NA,6,10,9,0,NA,NA,NA
"2021","410292129","Medford Welch and Jackson","VOCs","Methyl tert-butyl ether (MTBE)","7","wildfire","Medford - Welch & Jackson",2021-08-14,2021-09-01,"Methyl tert-butyl ether (MTBE)","1634-04-4",3,0,3,3,0.02,0.02,0.02,0,0.02,0.02,0.02,0.02,"Parts per billion",0.0720633284350904,0.0720633284350904,0.0720633284350904,88.15000153,NA,NA,"8000",79.6027777777777,0.04,0.04,0.04,0.02,0.0720633284350904,NA,NA,3,NA,0,NA,NA,NA
"2021","410292129","Medford Welch and Jackson","VOCs","Methylene chloride","7","none","Medford - Welch & Jackson",2021-06-09,2021-12-12,"Methylene chloride","75-09-2",25,0,25,0,0.0876,0.125252,0.195,0.0276931267044129,0.0936,0.121,0.156,0.18,"Parts per billion",0.304114726261985,0.434828512485915,0.676967712569487,84.93199921,NA,100,"2100",9.75108695652174,0.03,0.03,0.03,0.127278888888889,0.441865119330754,NA,6,10,9,0.434828512485915,0.00434828512485915,0.00441865119330754,0.00434828512485915
